"id","type","oms","kleur","fiets_soort_id","cat_code","cat_oms","soort","trefwoord"
"PL0100_BVH_2013007775","OMA EXPORT","BSP","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013007786","NL","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013007791","MAMBO","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013007791","MAMBO","BATAVUS","ZWART","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013007917","NO FUSS 28'' ZW","LIMIT","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013008002",NA,"GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013008085","AVANTGARD","MONTEGO","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008085","AVANTGARD","MONTEGO","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008088","CARRY ALL","UNION","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008092",NA,"GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013008124","ION GL","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013008124","ION GL","SPARTA","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013008125",NA,"GRANDEUR","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008207","ORANGE VV","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008419","CLASSIC","UNION","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008508","ONBEKEND","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013008602","MADISON (HN3)","AVANCER","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008611","?","EASY RIDER","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DRIEWIELER"
"PL0100_BVH_2013008654",NA,"BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013008666","ORANGE","GAZELLE","GROEN","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013008823",NA,"RANGER","ROZE",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013008824","EASY GLIDER","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009000","ESPERIT","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009015","COSMO CS 3 LDS","GIANT","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009015","COSMO CS 3 LDS","GIANT","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009268","CITY HYBRIDE","GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013009281","TRANSPORTER HER","ONBEKEND","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013009345",NA,"GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013009345",NA,"GAZELLE","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013009356",NA,"PEUGEOT","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013009357","NOSTAGIA 112337","NOSTALGIE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013009416",NA,"ONBEKEND","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013009419",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013009426",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013009427",NA,"ONBEKEND","ORANJE",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009432","OMA AVALON BASI","AVALON","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013009509",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009655","VOLKSKRANT","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009852","NO LIMIT","LIMIT","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009880","GAZELLE NL STAD","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009888","MISS GRACE","GAZELLE","BLAUW","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009888","MISS GRACE","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009897","OMA","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013009908",NA,"BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009978","DELTA","DELTA","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013009980","STRIKE","RALEIGH","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010069",NA,"GIANT","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010080",NA,"CORTINA","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010130","ARTMAP01 TOEGEV","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010130","ARTMAP01 TOEGEV","GAZELLE","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010130","ARTMAP01 TOEGEV","GAZELLE","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010184","CADIZ","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010184","CADIZ","GAZELLE","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010197","CADIZ","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010203",NA,"BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010372",NA,"ONBEKEND","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010393","NO FEARS","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010403","VOLKSKRANT FIET","ONBEKEND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010447",NA,"GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010450","ECLIPSE","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010450","ECLIPSE","GAZELLE","GRIJS","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010453","URBAN TRANSPORT","CUMBERLAND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","BAK"
"PL0100_BVH_2013010453","URBAN TRANSPORT","CUMBERLAND","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","BAK"
"PL0100_BVH_2013010456",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013010471","DUTY NL","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010487","OPOEFIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010495","PRIMEUR","GAZELLE","BLAUW","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010517","ROAD BIKE","HEMA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010540","BLOOM","GAZELLE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010540","BLOOM","GAZELLE","WIT","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010548","STACCATO HN7","BATAVUS","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010548","STACCATO HN7","BATAVUS","ROOD","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010570","BARCELONA","BATAVUS","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010593",NA,"GAZELLE","GROEN","SERIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010615","OPOE","Onbekend","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010632",NA,"GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010638","OLD DUTCH","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010639","INDIGO","ALTRA","BEIGE","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010656","ONBEKEND","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010668","FLIRT","GAZELLE","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010781","MONTREUX LE","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010785","DAMES FIETS MET","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010787","TOUR","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010792",NA,"GAZELLE","BRUIN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010798","OMAFIETS","VEENO","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010799","OMAFIETS","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010852","L600 BLX MEN 55","TREK","BRONSKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010852","L600 BLX MEN 55","TREK","BRONSKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010856","VOLKSKRANT","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010856","VOLKSKRANT","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010899","FREEKICK","UNION","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013010908",NA,"EDWARDS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013010916","RS400","CONWAY","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2013010961",NA,"RANGER","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013010977","ION CLASSIC","SPARTA","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013010977","ION CLASSIC","SPARTA","ZILVERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013010981",NA,"KTM","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013011095",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013011261","NL","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013011273",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013011276","OLD DUTCH","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013011329",NA,"BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013011329",NA,"BATAVUS","ZWART","TAGSET-ID","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013011402","IMPALA HF","GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013011404","NOSTALGIE","DELTA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013011720","CLASSIC","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013011726","CENTRO","GIANT","MEERKLEURIG","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013011726","CENTRO","GIANT","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013011726","CENTRO","GIANT","MEERKLEURIG","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013011732","S7","STEVENS","WIT",NA,"DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2013011980","ECLIPSE","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012031",NA,"CUMBERLAND","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013012201","LITTLE ROCK","ONBEKEND","GRIJS",NA,"DK42","VOERTUIGEN","FIETS",NA
"PL0100_BVH_2013012257","HOLLANDSE CRUIS","CRUISER","WIT","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012354","-","CORTINA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013012388",NA,"HEMA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013012399",NA,"RIH","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012404","OPOEFIETS","RODEX","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013012448","TOUR POPULAIR","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012458","VOLKSKRANT","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012460","MOEDERFIETS","BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012462","CHAMONIX","GAZELLE","BRUIN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013012465",NA,"GAZELLE","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012468","U4","CORTINA","CHROOMKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012486",NA,"HOLLANDIA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013012493","CITY","PEUGEOT","GROEN",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013012503","OPOEFIETS, 26 I","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013012533","OMAFIETS","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013012574","PICK UP","SPARTA","ROOD","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013012590",NA,"BATAVUS","GROEN",NA,"DK42","VOERTUIGEN","FIETS","ATB"
"PL0100_BVH_2013012648",NA,"BATAVUS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013012661",NA,"SIMPLEX","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013012723","HEAVYDUTYNL","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013012768","NERJA","GAZELLE","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013004","WEEKEND","BATAVUS","WIT","GRAVEERKODE","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013004","WEEKEND","BATAVUS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013010","HP.GR.52 - MGI","UNION","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013020","AMPHION","SPARTA","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013039","ORANGE D57","GAZELLE","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013047",NA,"ONBEKEND","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013065","WEDUWE","BSP","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013013067",NA,"GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013078","MUSTANG","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013125",NA,"CUMBERLAND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013013334","J4U","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013352",NA,"GAZELLE","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","KINDER"
"PL0100_BVH_2013013365","BUFFALO","ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013013401","OLD DUTCH","BATAVUS","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013013424","OMA FIETS","MATRA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013430","CHAMONIX","GAZELLE","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013447",NA,"BURGERS","BLAUW",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013507","12-HAVE","BATAVUS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013513","OMAFIETS","HEMA","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013519","WINNER DN3 ZWAR","BATAVUS","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013519","WINNER DN3 ZWAR","BATAVUS","ONBEKEND","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013522","DAMES CRUISER","HOLLANDIA","WIT",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013529",NA,"GAZELLE","ONBEKEND",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013567","VOUWFIETS 20 IN","ONBEKEND","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","VOUW"
"PL0100_BVH_2013013619",NA,"BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013622",NA,"BATAVUS","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013827",NA,"BATAVUS","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013013830","IMPALA","GAZELLE","GROEN",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013840","DAVOS","GAZELLE","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013850",NA,"BATAVUS","ROOD",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013854","MAMBO DELUXE","BATAVUS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013858",NA,"GAZELLE","ROOD",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013013887",NA,"BATAVUS","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013983","DARWIN","GIANT","ZILVERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013013999","SPORT OUTDOOR","GITANE","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013014003","ORANGE SPECIAL","GAZELLE","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014154","DTB","LOCOMOTIEF","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014163",NA,"BURGERS","ZWART",NA,"DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013014176","GRANNY","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014176","GRANNY","SPARTA","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014176","GRANNY","SPARTA","BLAUW","TRANSPONDERNUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014179","VERONA","BATAVUS","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014181",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014183",NA,"ONBEKEND","ZWART",NA,"DK42","VOERTUIGEN","FIETS","OPOE"
"PL0100_BVH_2013014194","ARTMAP01 TOEGEV","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014194","ARTMAP01 TOEGEV","GAZELLE","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014208","EDGE WIT D 12","CUMBERLAND","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014235","FLYING DUTCHMAN","BATAVUS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014235","FLYING DUTCHMAN","BATAVUS","WIT","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014240","HYBRIDE","MAXWELL","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013014240","HYBRIDE","MAXWELL","GROEN","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013014250","OMAFIETS","HEMA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014250","OMAFIETS","HEMA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014252","X700","TREK NAVIGATOR","GRIJS",NA,"DK42","VOERTUIGEN","FIETS","SPORT"
"PL0100_BVH_2013014387","PICK-UP DLX","SPARTA","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013014388",NA,"BATAVUS","BLAUW","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014591","ZETA","GAZELLE","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014593","OMAFIETS","LIMIT","ZWART","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014764","BERKELEY","LIMIT","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014835","PERSONAL-BIKE","BATAVUS","GRIJS","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014840","ONBEKEND","ONBEKEND","MEERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014841","PICK UP","SPARTA","MEERKLEURIG","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","HEREN"
"PL0100_BVH_2013014843",NA,"GAZELLE","ZILVERKLEURIG",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013014862","OMA","LOCOMOTIEF","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013015003","ORANGE PL. (M)","GAZELLE","ONBEKEND","REGISTRATIENUMMER","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013015003","ORANGE PL. (M)","GAZELLE","ONBEKEND","TAGSET-ID","DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013015092",NA,"SPARTA","PAARS",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
"PL0100_BVH_2013015104","OMAFIETS","PELIKAAN","ZWART",NA,"DK42","VOERTUIGEN","FIETS","DAMES"
