"id","type","merk","kleur","trefwoord","soort"
"PL0100_BVH_1455435","PARIS PLUS (M) D53 354     T7","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1477443","ARIZONA","UNION","GROEN","HEREN","heren"
"PL0100_BVH_1473096",NA,"TREK","ZWART","HEREN","heren"
"PL0100_BVH_2918593",NA,"GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_3511964","EMOTION C3","SPARTA","GROEN","ELEKTRISCHE","electrisch"
"PL0100_BVH_3580388","STADSFIETS","UNION","ORANJE",NA,NA
"PL0100_BVH_1494940","TR.KAB.8","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1364648",NA,"KOGA MIYATA","ZWART","HEREN","heren"
"PL0100_BVH_1640152",NA,"ONBEKEND","BLAUW","DAMES","dames"
"PL0100_BVH_1661735","WEEKEND","BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_3207021","PICK UP","SPARTA","WIT","DAMES","dames"
"PL0100_BVH_1446495","DAMESFIETS","TOEVOEGEN","BLAUW","DAMES","dames"
"PL0100_BVH_1471190",NA,"BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_1388037","ARTMAP01 TOEGEV","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1388037","ARTMAP01 TOEGEV","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1755950","UTILITY TRANSPO","CORTINA","WIT","DAMES","dames"
"PL0100_BVH_1084447",NA,"ONBEKEND","CHROOMKLEURIG","DAMES","dames"
"PL0100_BVH_1054110","CADIZ","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1252309",NA,"KOGA MIYATA","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_1302577","OPOEFIETS","BATAVUS","ROOD","DAMES","dames"
"PL0100_BVH_2013008","NASHVILLE","AZOR","GRIJS","DAMES","dames"
"PL0100_BVH_2069854","ORANGE , 7 VERS","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2264985","PARIS PLUS","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2513352","EBIKE ION XGT","SPARTA","ORANJE","ELECTRISCH","electrisch"
"PL0100_BVH_2575867",NA,"GAZELLE","BLAUW",NA,NA
"PL0100_BVH_2724130","DAMES OMA FIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2792401","OLD DUTCH","ONBEKEND","GOUDKLEURIG","OPOE","opoe"
"PL0100_BVH_3184157","NEXT 6","PELIKAAN","ZWART","HEREN","heren"
"PL0100_BVH_3351578","TAVARA","VAN RAAM","ROOD","DAMES","dames"
"PL0100_BVH_3478628","PARIS C7+","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_3478628","PARIS C7+","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1227146",NA,"GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2092163","PARALLEL 49","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2124981","TRENDY","GAZELLE","MEERKLEURIG",NA,NA
"PL0100_BVH_2157743","F3 2.1 MIXED DA","KOGA","ZWART","DAMES","dames"
"PL0100_BVH_2259936","ORANGE PLUS C-7","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2259936","ORANGE PLUS C-7","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2837514","OMA FIETS ROYAL","HOLLANDIA","ZWART","OPOE","opoe"
"PL0100_BVH_2837514","OMA FIETS ROYAL","HOLLANDIA","ZWART","OPOE","opoe"
"PL0100_BVH_2920635","ION DT","SPARTA","MEERKLEURIG","ELECTRISCH","electrisch"
"PL0100_BVH_2999264","CHAMONIX C7 D61","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1395002",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1229089","CHAMONIX PURE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1051955","SIRIUS","RIVEL","ZWART","DAMES","dames"
"PL0100_BVH_2376360","E XLIGHT","KOGA","ZWART",NA,NA
"PL0100_BVH_1265698","PICK-UP D57 3VR","SPARTA","ONBEKEND","DAMES","dames"
"PL0100_BVH_2644483","KLEIN FRAME","MERCURE","ROOD","DAMES","dames"
"PL0100_BVH_2873349","DUTY NL D49 BLA","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_3057058",NA,"BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_1501796","DAMES","RIH","BRONSKLEURIG","DAMES","dames"
"PL0100_BVH_3548492",NA,"ONBEKEND","ZWART","HEREN","heren"
"PL0100_BVH_1411397",NA,"BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_2921600","ORANGE PL","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2160729","-","BATAVUS","ROOD","DAMES","dames"
"PL0100_BVH_1247998","DAMESFIETS","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_3416205","STACCATO","BATAVUS","BRUIN","DAMES","dames"
"PL0100_BVH_1487813",NA,"GIANT","GRIJS","HEREN","heren"
"PL0100_BVH_1903212","CHAMONIX DTK 8","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1348496","OPOE","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1342436",NA,"ONBEKEND","ZWART","HEREN","heren"
"PL0100_BVH_1471549",NA,"BATAVUS","ROOD","HEREN","heren"
"PL0100_BVH_2135635","ORANGE C7+","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2137670","ECLIPSE LE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2193606","NOSTALGIE","EXCELSIOR","ZWART","DAMES","dames"
"PL0100_BVH_1467677","TOUR","GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_1495176","MONACO","BATAVUS","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2366002","ORANGE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2575831",NA,"OMA","ZWART","DAMES","dames"
"PL0100_BVH_2733014",NA,"BATAVUS","GROEN","DAMES","dames"
"PL0100_BVH_3464930","SWAPFIETS","UNION","ZWART","DAMES","dames"
"PL0100_BVH_3249248","TRANSPORTFIETS","ZYSSLER","ZWART","OPOE","opoe"
"PL0100_BVH_1512348","WEEKEND","BATAVUS","GOUDKLEURIG","DAMES","dames"
"PL0100_BVH_1497263","CARRIER 28""ZWAR","CUMBERLAND","ZWART","OPOE","opoe"
"PL0100_BVH_1887052",NA,"SPARTA","Onbekend","DAMES","dames"
"PL0100_BVH_1240488","DAVOS XTRA ARTM","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1272211","SWITCH EXCLUSIE","UNION","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2055195",NA,"KOGA MIYATA","PAARS","HEREN","heren"
"PL0100_BVH_1391482","OASE","UNION","BLAUW","DAMES","dames"
"PL0100_BVH_1386805","MISS GRACE","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1775536","CHAM INNERGY","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_3689553","BORN 2 RIDE","ONBEKEND","ZWART","ELEKTRISCHE","electrisch"
"PL0100_BVH_1437199",NA,"BELGA","GRIJS","DAMES","dames"
"PL0100_BVH_1325169","SPRINT TOUR","BATAVUS","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_2040131",NA,"SPARTA","BLAUW","BAK","overig"
"PL0100_BVH_1684340",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1447509","OMAFIETS","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1176368",NA,"GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1334741","DAMESFIETS","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1494355","CHRUSH","CORTINA","ZWART","HEREN","heren"
"PL0100_BVH_3695476","SLADDA","CITYBIKE","MEERKLEURIG","SPORT","sport"
"PL0100_BVH_3674621",NA,"LIMIT","ZWART","OPOE","opoe"
"PL0100_BVH_3229264","TRANSPORT","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1051963","OLD DUTCH","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1143679","PARIS PLUS","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1059202","COSMO CS 3 LDS","GIANT","ONBEKEND","DAMES","dames"
"PL0100_BVH_1320565",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1380197","MAMBO","BATAVUS","WIT","DAMES","dames"
"PL0100_BVH_2030414","DIVA DN3 ZWART-","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2490166",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2304176",NA,"ONBEKEND","GROEN","HEREN","heren"
"PL0100_BVH_1355968",NA,"MATRA CYCLE","ZWART","DAMES","dames"
"PL0100_BVH_1508725",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1071715",NA,"GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_1279317",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_3182407","U4 D57 JET BLAC","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_2713920","OMAFIETS","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_2899115","PINK FOREST","ON THE ROAD","ROZE","DAMES","dames"
"PL0100_BVH_1211648","CHAMONIX EXCEL","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_2652432","DAMESFIETS","RAMBLER","GROEN","DAMES","dames"
"PL0100_BVH_2758324",NA,"BATAVUS","GROEN","SPORT","sport"
"PL0100_BVH_1243655","YOUNG URBAN","SPARTA","ZWART","KINDER","overig"
"PL0100_BVH_1563967",NA,"VICO","GROEN","DAMES","dames"
"PL0100_BVH_1304488","DUTCH FASHION 2","REFLECTION","ZWART","OPOE","opoe"
"PL0100_BVH_3540344","PICK UP ELO 5","SPARTA","ZWART","ELECTRISCH","electrisch"
"PL0100_BVH_3694753",NA,"RIH","GRIJS","DAMES","dames"
"PL0100_BVH_1062646","MONTREUX LE","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1196938","LIVE","BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_1283660",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_2142224","CITY","VELO","GRIJS",NA,NA
"PL0100_BVH_3662292","OMAFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1119194","TREND 3","RALEIGH","ZWART","SPORT","sport"
"PL0100_BVH_1124624",NA,"ONBEKEND","GROEN","DAMES","dames"
"PL0100_BVH_1225871","OPAFIETS","HOLLANDIA","ZWART","HEREN","heren"
"PL0100_BVH_1135425","ROAD BIKE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1264995","TWIST COMFORT C","GIANT","ONBEKEND",NA,NA
"PL0100_BVH_2229865","CHAM EXCE VV","GAZELLE","MEERKLEURIG","HEREN","heren"
"PL0100_BVH_2775371","TRANSPORTER","VOGUE","WIT",NA,NA
"PL0100_BVH_1397920",NA,"BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1229450",NA,"UNION","BRUIN","HEREN","heren"
"PL0100_BVH_1376630","ROAD BIKE U4","CORTINA","GROEN","HEREN","heren"
"PL0100_BVH_1334703","DAILY DELUXE 2","GLOBE","GROEN","DAMES","dames"
"PL0100_BVH_2220660","CHAMONIX EXCE  D53 434/506 T8","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2219639","BASIC","HIGHLANDER","ZWART","DAMES","dames"
"PL0100_BVH_2859067","ION","SPARTA","GRIJS","DAMES","dames"
"PL0100_BVH_3042831",NA,"BURCO","ZWART","HEREN","heren"
"PL0100_BVH_1813614","U1 OF C1","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1817644",NA,"BATAVUS","ONBEKEND","OPOE","opoe"
"PL0100_BVH_1817644",NA,"BATAVUS","ONBEKEND","OPOE","opoe"
"PL0100_BVH_2066421","TRANSPORT U4 N5","TOEVOEGEN","ZWART","OPOE","opoe"
"PL0100_BVH_3195088","ONBEKEND","FICARIUS","ZWART","DAMES","dames"
"PL0100_BVH_1421481","MOEDERFIETS","UNION","ROOD","DAMES","dames"
"PL0100_BVH_1421481",NA,"BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1494370","TRANSPORTFIETS","REFLECTION","ZWART","DAMES","dames"
"PL0100_BVH_2065711",NA,"SPARTA","BLAUW","ELECTRISCH","electrisch"
"PL0100_BVH_1699392","CORT FIETS ROOT","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1141923","MISS GRACE","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_2368258",NA,"MEDLEY","ZWART","DAMES","dames"
"PL0100_BVH_2906729",NA,"CORTINA","GEEL","DAMES","dames"
"PL0100_BVH_1471173",NA,"SPARTA","BLAUW","HEREN","heren"
"PL0100_BVH_1977220","IFL","AZOR","ZWART","HEREN","heren"
"PL0100_BVH_1848586","DRIE WIELER","TOEVOEGEN","ZWART","KINDER","overig"
"PL0100_BVH_1111232","OPOEFIETS /DUIT","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1111232","OPOEFIETS /DUIT","ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1205376","MARATHON","SPARTA","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1355591","HELIOS","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_2309378","DIVA PLUS DR3 P","BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_2664814",NA,"UNION","ROOD","HEREN","heren"
"PL0100_BVH_3175093","VROUW","KAPTEIN","ZWART","OPOE","opoe"
"PL0100_BVH_1629057","OMAFIETS","TOEVOEGEN","ZWART","OPOE","opoe"
"PL0100_BVH_1411806","NEXT GOLFO","GAZELLE","ONBEKEND","HEREN","heren"
"PL0100_BVH_2454823","-","-","ZWART","OPOE","opoe"
"PL0100_BVH_3134984","OLD DUTCH","BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_1636254","MO","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1414088","OPOEFIETS","ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1060789","MISS GRACE","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1369131",NA,"UNION","BEIGE","DAMES","dames"
"PL0100_BVH_1141218","WEEKEND","BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1146796","GRENOBLE","GAZELLE","ZILVERKLEURIG","HEREN","heren"
"PL0100_BVH_1423554",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_1826278",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_1489961","TRENDY","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_1393193","CAYO","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1069344",NA,"ONBEKEND","ZWART","DAMES","dames"
"PL0100_BVH_1088143","SWING","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1110307","LE CENTENNIAL","BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_2299834","CHAMONIX","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2307687","OLD DUTCH","BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_2385353","MIEL","ACHIELLE","BEIGE","HEREN","heren"
"PL0100_BVH_3086874","ARTMAP01 TOEGEVORANGE VV","GAZELLE","ZWART",NA,NA
"PL0100_BVH_1596447",NA,"SPARTA","BLAUW","DAMES","dames"
"PL0100_BVH_1402797",NA,"UNION","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1511444",NA,"TOEVOEGEN","BLAUW","HEREN","heren"
"PL0100_BVH_1184506","GAZELLE ORANGE","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_2284621",NA,"BATAVUS","ZWART","OPOE","opoe"
"PL0100_BVH_1116097","MARATHON 7.0","SPARTA","ROZE","DAMES","dames"
"PL0100_BVH_3617885","BEST BRAKES","BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_2466722","-","GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_2486934","ARTMAP01 TOEGEV","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2836601",NA,"BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_3561926","BEST BREAKS","BATAVUS","GRIJS",NA,NA
"PL0100_BVH_3287851","CHAMONIX COMFOR","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1394273",NA,"ONBEKEND","GOUDKLEURIG","SPORT","sport"
"PL0100_BVH_2437321","PARIS C7+","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2023863","CHAMONIX PLUS C","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_2150995","CITYZEN C7","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2175525","ORANGE C8 DAMES","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2466572","ORANGE C7 + DV","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2486946","ORANG PLUS INN","GAZELLE","CREME","ELECTRISCH","electrisch"
"PL0100_BVH_2514219","DAMESFIETS","RALEIGH","GRIJS","DAMES","dames"
"PL0100_BVH_2693248","ECLIPSE  L.E.","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2852096","SHARK 26W","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_1394269","NL","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1788241","GRIJS MET LICHT","SPARTA","GRIJS","DAMES","dames"
"PL0100_BVH_1264598","AMPHION","SPARTA","ORANJE","HEREN","heren"
"PL0100_BVH_2005523",NA,"GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_2289303",NA,"GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_3034746","STYLER H57 2VRN","SPARTA","ONBEKEND","HEREN","heren"
"PL0100_BVH_3592017",NA,"OV FIETS","BLAUW",NA,NA
"PL0100_BVH_1639266","ORANG EXC INN","GAZELLE","Onbekend","DAMES","dames"
"PL0100_BVH_1661730","E-LINER","BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1110001",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_1222630","DAMESFIETS","CITY STAR","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1241640","ION L SL LITE L","SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_1926833","MISS GRACE INNE","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1935944","DARWIN N7 LDS L","GIANT","BLAUW","DAMES","dames"
"PL0100_BVH_2296897","INTERMEZZO","BATAVUS","BEIGE","ELECTRISCH","electrisch"
"PL0100_BVH_2958830","SAPHIR TROMM.KA","GAZELLE","BLAUW","DAMES","dames"
"PL0100_BVH_3443929",NA,"UNION","GROEN","DAMES","dames"
"PL0100_BVH_1614433","BLOCKBUSTER","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_2364910","OPOEFIETS","ON THE ROAD","ZWART","OPOE","opoe"
"PL0100_BVH_1365390","MAMBO-7 HN7","BATAVUS","ZWART","HEREN","heren"
"PL0100_BVH_1176592",NA,"ONBEKEND","GRIJS","DAMES","dames"
"PL0100_BVH_2282142","O.DUTCH DR  ZWA","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2520986","VOGUE TRANSPORT","VOGUE","BLAUW","DAMES","dames"
"PL0100_BVH_1052157",NA,"RIVEL","ZWART","HEREN","heren"
"PL0100_BVH_1332669","IMPALA","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_3181115",NA,"BATAVUS","BRUIN","DAMES","dames"
"PL0100_BVH_3351522",NA,"GIANT","BLAUW","DAMES","dames"
"PL0100_BVH_1548859","CHAMONIX PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_1395478","TRADITION","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_2456765","DAMESFIETS","TOEVOEGEN","ZWART","OPOE","opoe"
"PL0100_BVH_3239061",NA,"ONBEKEND","ZWART",NA,NA
"PL0100_BVH_1228231",NA,"GAZELLE","PAARS","DAMES","dames"
"PL0100_BVH_2169746",NA,"GAZELLE","ZWART","OPOE","opoe"
"PL0100_BVH_2425488","STACATO","BATAVUS","BEIGE","HEREN","heren"
"PL0100_BVH_2753726",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_1374072",NA,"SPARTA","WIT","DAMES","dames"
"PL0100_BVH_1967435",NA,"ONBEKEND","PAARS","OPOE","opoe"
"PL0100_BVH_1450484",NA,"PUCH","Onbekend","HEREN","heren"
"PL0100_BVH_1692059","WIELRENNER","RALEIGH","WIT","RACE","sport"
"PL0100_BVH_1861629","ESPRIT","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_1112393","NO FUSS","LIMIT","ZWART","DAMES","dames"
"PL0100_BVH_1266416",NA,"ONBEKEND","GROEN","DAMES","dames"
"PL0100_BVH_1109973","STADSFIETS MET","ALTRA","GROEN","HEREN","heren"
"PL0100_BVH_1341434","MAMBO","BATAVUS","WIT","HEREN","heren"
"PL0100_BVH_1330114","XANTA COLLEGE","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1333073","TWIST COMFORT C","GIANT","GRIJS","DAMES","dames"
"PL0100_BVH_2470143","ORANGE","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1941866","HERENFIETS","ONBEKEND","ZWART","HEREN","heren"
"PL0100_BVH_3594163","CRUSH","CORTINA","ZWART","DAMES","dames"
"PL0100_BVH_1948106",NA,"SPARTA","ZWART","DAMES","dames"
"PL0100_BVH_1580904","66 DEGREES LUZE","GAZELLE","ONBEKEND","HEREN","heren"
"PL0100_BVH_1606759","OMA","ONBEKEND","GEEL","DAMES","dames"
"PL0100_BVH_1403055","VERONA","BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_1701971",NA,"BULLS","ZWART","ATB","sport"
"PL0100_BVH_1414612",NA,"ALTRA","BLAUW","HEREN","heren"
"PL0100_BVH_3254516","CHAMONIX PURE","GAZELLE","GEEL","DAMES","dames"
"PL0100_BVH_1795240","IMPALA","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_1799266","SHADOW","SPARTA","BLAUW","HEREN","heren"
"PL0100_BVH_1453800","MAMBO SPRIN-M A","BATAVUS","ONBEKEND","DAMES","dames"
"PL0100_BVH_1456241",NA,"ONBEKEND","GRIJS","HEREN","heren"
"PL0100_BVH_1510170",NA,"BATAVUS","BLAUW","DAMES","dames"
"PL0100_BVH_1515520","ELITE DN7 49 CM","RIH","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1393414",NA,"BATAVUS","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1388568","PRIMEUR D3V","GAZELLE","BRUIN","DAMES","dames"
"PL0100_BVH_1388568","PRIMEUR D3V","GAZELLE","BRUIN","DAMES","dames"
"PL0100_BVH_1781246","ROYAL DUTCH","HOLLANDIA","ZWART","OPOE","opoe"
"PL0100_BVH_1240680","PERSONAL BIKE","BATAVUS","ROOD","DAMES","dames"
"PL0100_BVH_1129054","MAMBO","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_1198984","PUNTA","GAZELLE","GROEN","DAMES","dames"
"PL0100_BVH_1164009","PELIKAAN","GAMMA","ZWART","OPOE","opoe"
"PL0100_BVH_1070499","PERSONAL-BIKE","BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_1124541","RAILSTAR","SPARTA","GRIJS","HEREN","heren"
"PL0100_BVH_1155476","TOER POPULAIR","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_1201381","ORANGE PLUS D53","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2697733","STRADA","SENSA","ZWART","DAMES","dames"
"PL0100_BVH_2060247",NA,"BATAVUS","WIT","DAMES","dames"
"PL0100_BVH_2145155",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_2145155",NA,"BATAVUS","GRIJS","DAMES","dames"
"PL0100_BVH_1501225",NA,"ONBEKEND","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_1271655","OLD DUTCH","BATAVUS","BLAUW","OPOE","opoe"
"PL0100_BVH_1281067","OV-FIETS","OV-FIETS","GEEL","DAMES","dames"
"PL0100_BVH_1266548","FREE","GAZELLE","GROEN","HEREN","heren"
"PL0100_BVH_1377933","CHAMONIX","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1377933","CHAMONIX","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_1308618",NA,"GAZELLE","BLAUW","HEREN","heren"
"PL0100_BVH_1351249","MAMBO SPIRIT","BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2015341","PARIS PLUS PARI","GAZELLE","ZILVERKLEURIG","DAMES","dames"
"PL0100_BVH_2027894",NA,"ONBEKEND","ZWART","OPOE","opoe"
"PL0100_BVH_2134864",NA,"GAZELLE","ZWART","ELEKTRISCHE","electrisch"
"PL0100_BVH_2124692","ONBEKEND","BATAVUS","BRONSKLEURIG","DAMES","dames"
"PL0100_BVH_2185629",NA,"KOGA MIYATA","MEERKLEURIG","SPORT","sport"
"PL0100_BVH_2165004","ORANGE","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2167289",NA,"BATAVUS","ZWART","DAMES","dames"
"PL0100_BVH_2152697","ORANGE PLUS","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2165275","ORANGE C7 +","GAZELLE","ZWART","HEREN","heren"
"PL0100_BVH_2297002","STAD SPORTIEF","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2305894","ORANGE C7+","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2381664","BSP COMFORT","OPOE","ZWART","OPOE","opoe"
"PL0100_BVH_2397863","OLD DUTCH","BATAVUS","PAARS","OPOE","opoe"
"PL0100_BVH_2468200","ORANGE","GAZELLE","WIT","DAMES","dames"
"PL0100_BVH_2455659","OLD DUTCH","BATAVUS","PAARS","DAMES","dames"
"PL0100_BVH_2550717",NA,"ZYSSLER","ZWART","OPOE","opoe"
"PL0100_BVH_2533652","CHAMONIX C8","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2536338","ORANGE PL.","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_2536338","ORANGE PL.","GAZELLE","ONBEKEND","DAMES","dames"
"PL0100_BVH_2602569","ORANGE PL. D570","GAZELLE","ZWART",NA,NA
"PL0100_BVH_2688198",NA,"BATAVUS","GROEN","DAMES","dames"
"PL0100_BVH_2679591","ALTEC","ROMA","ZWART","OPOE","opoe"
"PL0100_BVH_2637639","DAMESFIETS","GAZELLE","PAARS","DAMES","dames"
"PL0100_BVH_2715500","ORANGE","GAZELLE","GRIJS","HEREN","heren"
"PL0100_BVH_2957929",NA,"BATAVUS","ROOD","DAMES","dames"
"PL0100_BVH_2971665","CHAMONIX C7 D61","GAZELLE","MEERKLEURIG","DAMES","dames"
"PL0100_BVH_3665315","IMPALA","GAZELLE","CHROOMKLEURIG","DAMES","dames"
"PL0100_BVH_2891236","ORANGE PL.","GAZELLE","ZWART","DAMES","dames"
"PL0100_BVH_2955775","PICK UP","SPARTA","WIT","DAMES","dames"
"PL0100_BVH_2955775","PICK UP","SPARTA","WIT","DAMES","dames"
"PL0100_BVH_2891581","ORANGE LITE ORA","GAZELLE","GRIJS","DAMES","dames"
"PL0100_BVH_2891581","ORANGE LITE ORA","GAZELLE","GRIJS","DAMES","dames"
