,DDINDIENIN,OMSCHRIJVI,TYPE,geometry,x,y
1287,2011-05-04,"Damsterdiep 2/1, Damsterdammetje, ivm overname",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.57468956254252 53.21699436264347),6.57468956254252,53.21699436264347
1288,2010-01-15,"Summer Lounge 24 juli 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1289,2007-04-18,"Stichting Der Aa-kerk, Concert Eem en Feem, Akerkhof 2 te Groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56235543211391 53.21647274396129),6.56235543211391,53.21647274396129
1290,2017-01-09,"Koningsnacht en -dag 2017, Ellebogenbuurt, Stichting Kromme Elleboog",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1291,2013-11-14,"Koningsnacht en -dag 2014, Stichting Kromme Elleboog, Turftorenstraat, Zwanestraat en Ellebogen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1292,2003-05-16,"Vindilimpics, Grote Markt, 28 mei 2003",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1293,2004-08-03,"KEIweek 2004, Vindicat Atque Polit",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1294,2005-08-09,"KEI-week 2005, Vindicat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1295,2007-08-07,"Gronings Ontzet, Bommen Beren, 28 augustus 2007, Vindicat, touwtrekken",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1296,2006-08-11,"Gronings Ontzet, touwtrekwedstrijden Vindicat Atque Polit, 28 augustus 2006",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1297,2011-11-03,"Kerstfeestje Vindicat, 21 december 2011, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1298,2012-07-27,"KEIweek 2012, Vindicat, Grote Markt 27 te Groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1299,2013-05-21,"KEIweek 12 t/m 16 augustus 2013, Vindicat, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1300,2011-02-08,"Koninginnenacht en -dag 2011, Ondernemersvereniging Gelkingestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568035289056747 53.21756754156922),6.568035289056747,53.217567541569224
1301,2013-01-22,"Koninginnenacht en -dag 2013, Ondernemersvereniging Gelkingestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568035289056747 53.21756754156922),6.568035289056747,53.217567541569224
1302,2008-10-10,"Island in the snow, Vindicat, 12 december 2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1303,2015-01-20,"Koningsnacht en -dag 2015, Ondernemersvereniging Gelkingestraat, Imono, De Doos, New Orleans, Pizzeria Hans & Johnny",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568035289056747 53.21756754156922),6.568035289056747,53.217567541569224
1304,2010-01-15,"Koninginnenacht en -dag 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1305,2010-01-15,"Summer Lounge 12 juni 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1306,2011-08-19,"Gronings Ontzet 27 aug 2011, Ellebogenbuurt",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1307,2012-01-30,"Koninginnenacht en -dag 2012, Ellebogen en Zwanestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1308,2009-10-12,"Glazen Huis, Horeca Combinatie Groningen BV, 18 t/m 24 december 2009",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1309,2016-07-08,"Groningens Ontzet 26 t/m 28 augustus 2016, Grote Markt ZZ terras, HCG",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1310,2005-07-11,"Akerkhof 2, Stichting der Aa kerk, Start muzikale zomer",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56235543211391 53.21647274396129),6.56235543211391,53.21647274396129
1311,2002-04-22,"Nieuwe Ebbingestraat 67, ontheffing ART. 35 d&h Braderie op 3 mei 2002",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562928738872269 53.2243968357641),6.562928738872269,53.2243968357641
1312,2002-05-07,,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1313,2003-04-23,"Landenweek 2003, Vindicat, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1314,2008-04-04,Vindicat landenweek 23+24-04-08 Grote Markt 27,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1315,2010-08-05,"KEIweek 15 t/m 19 augustus 2010, Vindicat, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1316,2010-10-15,"Island in the snow, 12 nov 2010, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1317,2011-04-13,"Landenweek 26 en 27 mei 2011, Vindicat, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1318,2011-05-24,"KEIweek 15 t/m 19 augustus 2011, Vindicat, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1319,2013-07-09,"De Savornin Lohmanlaan 52, Stichting Theehuis Vorenkamp, GLTB-Open 6-7 t/m 14-7-2013",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.58743224571039 53.19698503961723),6.5874322457103895,53.19698503961723
1320,2008-01-16,"HCG BV, GM 36 t/m 39, 29 en 30 april en 1 mei 2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1321,2013-01-10,"Koninginnenacht en -dag 2013, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39 en Oosterstraat 7a",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1322,2007-05-10,"A-Kerkhof 2, Der Aa-kerk, DHO mei juni 2007",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56235543211391 53.21647274396129),6.56235543211391,53.21647274396129
1323,2012-08-02,"Gronings Ontzet 28-8-2012, St. Kromme Elleboog",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1324,2004-05-17,"Vindilympics 2004 , Grote Markt",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1325,2007-06-01,"Vindilympics, Grote Markt 27, 4 juli 2007",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1326,2015-06-29,"Vindicat, KEIweek 10 t/m 13 augustus 2015, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1327,2002-04-23,"Turftorenstraat 4, Koninginnenacht",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1328,2016-10-17,"Let's Gro, 9 t/m 12 november 2016, Poelestraat 2",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569075381222949 53.21849778497602),6.569075381222949,53.21849778497602
1329,2006-11-23,"Akerkhof 2, Salsa feest, St. Der Aakerk",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56235543211391 53.21647274396129),6.56235543211391,53.21647274396129
1330,2007-01-11,"Der Aakerk, Akerkhof2, ontheffing 12 januari 2007",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56235543211391 53.21647274396129),6.56235543211391,53.21647274396129
1331,2013-02-22,"Whiskyfestival, Akerk te Groningen, 22 t/m 24 maart 2013",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56235543211391 53.21647274396129),6.56235543211391,53.21647274396129
1332,2004-05-21,Landenweek 2004 Vindicat Atque Polit,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1333,2007-05-21,"Landenweek 2007, Vindicat Atque Polit, 23 en 24 mei 2007",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1334,2008-08-05,"KEI Week 2008, Vindicat 11 t/m 15 augustus 2008",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1335,2009-06-01,"Keiweek 2009 10 t/m 13 augustus 2009, Vindicat, Grote Markt 27",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1336,2016-06-16,"KEI week 15 t/m 18 augustus 2016, Vindicat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1337,2012-01-24,"Koninginnenacht en -dag 2012, Gelkingestraat e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568035289056747 53.21756754156922),6.568035289056747,53.217567541569224
1338,2014-01-09,"Koningsnacht en -da g2014. Ondernemersvereniging Gelkingestraat, New Orleans, Imono, De Doos, Pizzeria Johnny en hans",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568035289056747 53.21756754156922),6.568035289056747,53.217567541569224
1339,2006-07-13,"Poelestraat 29, Club 29, Ontheffing landenweek",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570854399737318 53.21819542661196),6.570854399737318,53.218195426611956
1340,2009-02-06,"Island in the Sun, Vindicat Atque Polit, 22 t/m 24 april 2009",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1341,2011-05-13,"Roze Zaterdag 2 juli 2011, WV Gelkingestraat, diverse bedrijven",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568035289056747 53.21756754156922),6.568035289056747,53.217567541569224
1342,2013-01-22,"Koninginnenacht en -dag 2013, Stichting Kadepop Groningen i.o., Damsterplein/Damsterdiep/e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.57468956254252 53.21699436264347),6.57468956254252,53.21699436264347
1343,2016-11-18,"Paradijsvogelstraat 10, 20-12-16 Kerstbijeenkomst",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.584586013361259 53.23096477900663),6.5845860133612595,53.23096477900663
1344,2013-01-21,"Koninginnenacht en -dag 2013, Ellebogenbuurt, Grote en Kleine Kromme Elleboog, Zwanestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562060896392622 53.2186907412685),6.562060896392622,53.218690741268496
1345,2003-04-09,"Koninginnedag 2003, Algemene Oranjevereniging Oranje Nassau",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.556487522846645 53.21567924919788),6.556487522846645,53.215679249197876
1346,2012-01-23,"Koninginnedag 2012, Horeca Combinatie Groningen, GM 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568489933162356 53.21804565021528),6.568489933162356,53.21804565021528
1347,2009-03-27,"Koninginnenacht en -dag 2009, Stichting Kromme Elleboog",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561769282227993 53.21808872449829),6.561769282227993,53.218088724498294
1348,2013-01-21,"Koninginnenacht en -dag 2013, Ellebogenbuurt, Grote en Kleine Kromme Elleboog, Zwanestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561769282227993 53.21808872449829),6.561769282227993,53.218088724498294
1349,2013-11-14,"Koningsnacht en -dag 2014, Stichting Kromme Elleboog, Turftorenstraat, Zwanestraat en Ellebogen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562060896392622 53.2186907412685),6.562060896392622,53.218690741268496
1350,2009-02-11,"Grote Markt 36 t/m 39, Gronings Ontzet 280809, GHC",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568252423772067 53.21815963074611),6.5682524237720665,53.218159630746115
1351,2013-11-14,"Koningsnacht en -dag 2014, Stichting Kromme Elleboog, Turftorenstraat, Zwanestraat en Ellebogen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561769282227993 53.21808872449829),6.561769282227993,53.218088724498294
1352,2010-01-15,"Koninginnenacht en -dag 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568252423772067 53.21815963074611),6.5682524237720665,53.218159630746115
1353,2010-01-15,"Summer Lounge 12 juni 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568252423772067 53.21815963074611),6.5682524237720665,53.218159630746115
1354,2003-07-04,"Grote Markt 27, Vindicat atque Polit, Keiweek 2003",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1355,2007-08-02,"Keiweek 2007, Vindicat Atque Polit, Grote Markt 27, 13 t/m 17 augustus 2007",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568558773002029 53.21902646097366),6.568558773002029,53.21902646097366
1356,2015-01-05,"Koningsnacht en Koningsdag 2015, Ellebogenbuurt, Stichting Kromme Ellebogen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1357,2015-07-27,"Groningens Ontzet 28 augustus 2015 en Grunneger Dag 27 september 2015, Ellebogen EO",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1358,2015-12-17,Koningsnacht en -dag 2016 Stichting Kromme Elleboog,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561866548434958 53.21815742488783),6.561866548434958,53.218157424887835
1359,2017-01-25,"Koningsnacht en -dag 2017, IJssalon Talamini, Grote Markt 46",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567321821738339 53.21788767476127),6.567321821738339,53.21788767476127
1360,2011-02-08,"Koninginnenacht en -dag 2011, Ondernemersvereniging Gelkingestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567905848542551 53.21773737138673),6.5679058485425506,53.217737371386725
1361,2012-08-02,"Gronings Ontzet 28-8-2012, St. Kromme Elleboog",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562060896392622 53.2186907412685),6.562060896392622,53.218690741268496
1362,2003-04-09,"Koninginnenacht 2003, Oranje Nassau",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.556487522846645 53.21567924919788),6.556487522846645,53.215679249197876
1363,2010-01-15,"Summer Lounge 24 juli 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568252423772067 53.21815963074611),6.5682524237720665,53.218159630746115
1364,2002-04-26,Koninginnedag 30 april 2002,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.556487522846645 53.21567924919788),6.556487522846645,53.215679249197876
1365,2003-05-16,"Swingin' Sails, 5 en 6 juli, The Mac",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.560052321091695 53.21690173413361),6.560052321091695,53.216901734133614
1366,2011-02-08,"Koninginnenacht en -dag 2011, Ondernemersvereniging Gelkingestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567717724076162 53.21811664738871),6.567717724076162,53.21811664738871
1367,2017-06-23,"Culinaire Verleiding, Zondag, 7, 8 & 9 juli 2017, Kruissingel, groningen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.55559484467506 53.22452106564553),6.55559484467506,53.22452106564553
1368,2009-08-19,"Stichting Muziek over Groningen, Gideon Festival, 28,29 en 30 augustus 2009",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.608362320089742 53.2015136292762),6.608362320089742,53.2015136292762
1369,2011-02-08,"Koninginnenacht en -dag 2011, Ondernemersvereniging Gelkingestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568371317566906 53.21773401410005),6.568371317566906,53.21773401410005
1370,2013-01-22,"Koninginnenacht en -dag 2013, Ondernemersvereniging Gelkingestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568371317566906 53.21773401410005),6.568371317566906,53.21773401410005
1371,2010-01-15,"Koninginnenacht en -dag 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568033692825184 53.21821251352039),6.568033692825184,53.21821251352039
1372,2010-01-15,"Summer Lounge 12 juni 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568033692825184 53.21821251352039),6.568033692825184,53.21821251352039
1373,2012-05-09,"Inpressfest Noorderpoort, Verzetstrijderslaan 2, 26 t/m 30 juni 2012",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.557100120198328 53.207297552366),6.557100120198328,53.207297552366
1374,2013-11-13,"Koningsdag 2014, Cafe kult, Steentilstraat 36/1",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.572657866871173 53.21669269923283),6.5726578668711735,53.21669269923283
1375,2015-04-13,"Style studio Woeff, WIjnkompas, 19 april 2015, Ulgersmaweg 42",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.583610089123532 53.23573936568869),6.583610089123532,53.235739365688694
1376,2016-09-23,"KopjeK Creatives, Warehouse 3, 26 en 27 november 2016",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.589091305973423 53.21324742151491),6.589091305973423,53.213247421514914
1377,2003-08-26,"Hoge der A 3, Pink Saturday, 28 en 30-31 augustus 2003",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.560052321091695 53.21690173413361),6.560052321091695,53.216901734133614
1378,2012-01-30,"Koninginnenacht en -dag 2012, Ellebogen en Zwanestraat",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561769282227993 53.21808872449829),6.561769282227993,53.218088724498294
1379,2016-03-31,"Noorderzon 2016, Zondag Noorderplantsoen BV, 18 t/m 28 augustus 2016",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.55559484467506 53.22452106564553),6.55559484467506,53.22452106564553
1380,2017-08-04,"Noorderzon, ZONDAG Noorderplantsoen, 17 t/m 27 augustus 2017, Kruissingel 1",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.55559484467506 53.22452106564553),6.55559484467506,53.22452106564553
1381,2012-01-24,"Koninginnenacht en -dag 2012, Gelkingestraat e.o.",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.567717724076162 53.21811664738871),6.567717724076162,53.21811664738871
1382,2015-12-17,Koningsnacht en -dag 2016 Stichting Kromme Elleboog,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.511786406677896 53.22844121504765),6.511786406677896,53.228441215047646
1383,1996-01-01,"Mandaat D&H vergunning, Heerdenpad 9 'Tennisvereniging Van Starkenborgh'",Drank- en Horecavergunning,POINT (6.577447440925797 53.23786357607247),6.5774474409257975,53.23786357607247
1384,2009-06-30,"Zuiderdiep 158, Minerva opening eindexamenexpositie, DHO 4-7-09",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.559767393075152 53.21514349059454),6.559767393075152,53.215143490594535
1385,2011-06-07,"Eindexamententoonstelling Minerva, Praediniussingel 59, 9 t/m 14 juli 2011",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.559767393075152 53.21514349059454),6.559767393075152,53.215143490594535
1386,2014-05-19,"ImpressFest 11 t/m 15 juni 2014, Noorderpoort, Verzetstrijders;aam 2",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.557100120198328 53.207297552366),6.557100120198328,53.207297552366
1387,2017-06-02,"Impressfest 20 t/m 24 juni 2017, Verzetsstrijderslaan 2-4",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.557100120198328 53.207297552366),6.557100120198328,53.207297552366
1388,2016-02-12,"Kopjek X Wareghouse 28 mei 2016, Lübeckweg 2",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.589091305973423 53.21324742151491),6.589091305973423,53.213247421514914
1389,2010-01-15,"Summer Lounge 24 juli 2010, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568033692825184 53.21821251352039),6.568033692825184,53.21821251352039
1390,2012-08-02,"Gronings Ontzet 28-8-2012, St. Kromme Elleboog",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561769282227993 53.21808872449829),6.561769282227993,53.218088724498294
1391,2011-05-13,"Roze Zaterdag 2 juli 2011, WV Gelkingestraat, diverse bedrijven",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568066606222298 53.21752400071052),6.568066606222298,53.21752400071052
1392,2002-08-14,straatfeest ap fokensstraat,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.574143917978907 53.22661771815242),6.5741439179789065,53.22661771815242
1393,2013-01-10,"Koninginnenacht en -dag 2013, Horeca Combinatie Groningen BV, Grote Markt 36 t/m 39 en Oosterstraat 7a",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568252423772067 53.21815963074611),6.5682524237720665,53.218159630746115
1394,2015-01-05,"Koningsnacht en Koningsdag 2015, Ellebogenbuurt, Stichting Kromme Ellebogen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562060896392622 53.2186907412685),6.562060896392622,53.218690741268496
1395,2015-07-27,"Groningens Ontzet 28 augustus 2015 en Grunneger Dag 27 september 2015, Ellebogen EO",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562060896392622 53.2186907412685),6.562060896392622,53.218690741268496
1396,2006-04-25,"Koninginnedag 2006, Club 29, Poelestraat 29",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.570854399737318 53.21819542661196),6.570854399737318,53.218195426611956
1397,2015-12-17,Koningsnacht en -dag 2016 Stichting Kromme Elleboog,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.562060896392622 53.2186907412685),6.562060896392622,53.218690741268496
1398,2015-01-05,"Koningsnacht en Koningsdag 2015, Ellebogenbuurt, Stichting Kromme Ellebogen",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561769282227993 53.21808872449829),6.561769282227993,53.218088724498294
1399,2015-12-17,Koningsnacht en -dag 2016 Stichting Kromme Elleboog,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.561769282227993 53.21808872449829),6.561769282227993,53.218088724498294
1400,2014-07-13,"Van Heemskerkckstraat 101, De Unie, 28-09-14",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.537501641651191 53.21037125912727),6.537501641651191,53.21037125912727
1401,2015-01-12,"Van Swietenlaan 1 (oude ALO), BVG, 17-01-15",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.549291678514744 53.19447056464924),6.549291678514744,53.19447056464924
1402,2007-04-02,"Koninginnenacht en Koninginnedag 2007, Gelkingestraat diverse ondernemers",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.568747428433803 53.21771847504444),6.568747428433803,53.217718475044435
1403,2014-02-14,"Van Swietenlaan 1 (Oude ALO cq Corpushuis), BVG sponsorbingo 22-02-14",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.549291678514744 53.19447056464924),6.549291678514744,53.19447056464924
1404,2006-05-22,VVK Finito toernooi op 27 mei 2006,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.560130355245169 53.23718083466377),6.560130355245169,53.23718083466377
1405,2010-02-22,"Koninginnenacht en -dag 2010, Great Piano's, Oosterstraat 33",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569428106758728 53.21716749292094),6.569428106758728,53.217167492920936
1406,2002-04-24,"Oude Boteringestraat 26, Koninginnedag",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.564041088367317 53.21939217184847),6.564041088367317,53.21939217184847
1407,2014-05-01,"Van Swietenlaan 1 (Oude ALO), BVG Final Four 3-5-14 en Einde-seizoenstoernooi 7-6-14",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.549291678514744 53.19447056464924),6.549291678514744,53.19447056464924
1408,2011-09-02,"City Beach Tour Groningen Groningen 4 en 5 september 2011, Grote Markt, Great Piano's",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569428106758728 53.21716749292094),6.569428106758728,53.217167492920936
1409,2006-07-12,"Landenweek China, Sally O'Brian, Oosterstraat 33",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569428106758728 53.21716749292094),6.569428106758728,53.217167492920936
1410,2009-04-21,"Koninginnenacht en -dag 2009, Great Piano's, Oosterstraat 33",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.569428106758728 53.21716749292094),6.569428106758728,53.217167492920936
1411,2014-07-14,"Kardingerweg 48 (parkeerterrein Alfacollege, Bauke Mollematocht, 09-08-2014",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.592162963828721 53.23815479785949),6.592162963828721,53.23815479785949
1412,2002-01-11,"Noorderstraat 14 te Hoogkerk, aanvraag D&H vergunning i.v.m. nieuwbouw",Drank- en Horecavergunning,POINT (6.499269893766151 53.21351771053347),6.499269893766151,53.21351771053347
1413,2016-07-18,"Open Dag FC Groningen, Partycarrousel NL, A.I. Sinnema, 31 juli 2016",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.591536264644466 53.20615331344431),6.591536264644466,53.20615331344431
1414,2006-04-19,"Koninginnedag 2006, Sally O'Briens",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.56941338346429 53.2172498195037),6.56941338346429,53.2172498195037
1415,2011-04-12,"Koninginnenacht en -dag 2011, Ged. Kattendiep Hemingway's, Moro en Cervantes",Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.57250322852753 53.21685775975517),6.57250322852753,53.21685775975517
1416,2004-09-16,ontheffing art 46b APVG,Ontheffing volgens art. 35 Drank- en Horecawet,POINT (6.589413001363577 53.22309179723261),6.589413001363577,53.22309179723261
